date,time,temperature
"2023-08-17","11:39:30","546.9783783783782"
"2023-08-17","11:39:45","543.5416666666665"
"2023-08-17","11:40:00","508.2948717948716"
"2023-08-17","11:40:15","484.05"
"2023-08-17","11:40:45","503.73"
"2023-08-17","11:41:00","526.0794871794873"
"2023-08-17","11:41:15","538.0849999999998"
"2023-08-17","11:41:30","541.6"
"2023-08-17","11:41:45","542.263888888889"
"2023-08-17","11:42:00","543.1951219512196"
"2023-08-17","11:42:15","543.3081081081082"
"2023-08-17","11:42:30","543.2790697674419"
"2023-08-17","11:42:45","540.4451612903225"
"2023-08-17","11:43:00","504.697142857143"
"2023-08-17","11:43:15","485.03999999999996"
"2023-08-17","11:43:30","513.475"
"2023-08-17","11:43:45","536.5953488372091"
"2023-08-17","11:44:00","545.4162162162162"
"2023-08-17","11:44:15","546.3102564102563"
"2023-08-17","11:44:30","546.6894736842107"
"2023-08-17","11:44:45","547.0785714285713"
"2023-08-17","11:45:00","546.707692307692"
"2023-08-17","11:45:15","546.5055555555556"
"2023-08-17","11:45:30","536.5275000000001"
"2023-08-17","11:45:45","500.61388888888865"
"2023-08-17","11:46:00","484.06666666666666"
"2023-08-17","11:46:15","518.7600000000001"
"2023-08-17","11:46:30","532.0156250000001"
"2023-08-17","11:46:45","544.3162162162162"
"2023-08-17","11:47:00","545.2069767441859"
"2023-08-17","11:47:15","546.0184210526317"
"2023-08-17","11:47:30","546.741935483871"
"2023-08-17","11:47:45","546.8441176470586"
"2023-08-17","11:48:00","546.2666666666667"
"2023-08-17","11:48:15","535.2117647058824"
"2023-08-17","11:48:30","497.1818181818184"
"2023-08-17","11:48:45","484.84999999999997"
"2023-08-17","11:49:00","515.1117647058824"
"2023-08-17","11:49:15","527.0290322580646"
"2023-08-17","11:49:30","530.7054054054057"
"2023-08-17","11:49:45","531.5390243902441"
"2023-08-17","11:50:00","531.9318181818181"
"2023-08-17","11:50:15","535.2088235294117"
"2023-08-17","11:50:30","542.5790697674419"
"2023-08-17","11:50:45","541.8470588235294"
"2023-08-17","11:51:00","532.6305555555556"
"2023-08-17","11:51:15","495.68837209302325"
"2023-08-17","11:51:45","517.2285714285714"
"2023-08-17","11:52:00","529.88"
"2023-08-17","11:52:15","540.7275000000002"
"2023-08-17","11:52:30","543.6256410256409"
"2023-08-17","11:52:45","543.9024390243901"
"2023-08-17","11:53:00","543.8121212121213"
"2023-08-17","11:53:15","543.3435897435899"
"2023-08-17","11:53:30","542.8924999999999"
"2023-08-17","11:53:45","536.072222222222"
"2023-08-17","11:54:00","499.39230769230755"
"2023-08-17","11:54:15","485.3"
"2023-08-17","11:54:30","518.6000000000001"
"2023-08-17","11:54:45","529.7027777777776"
"2023-08-17","11:55:00","542.7394736842105"
"2023-08-17","11:55:15","544.6333333333334"
"2023-08-17","11:55:30","544.8944444444443"
"2023-08-17","11:55:45","545.3789473684211"
"2023-08-17","11:56:00","545.5687499999999"
"2023-08-17","11:56:15","546.183783783784"
"2023-08-17","11:56:30","530.3976190476193"
"2023-08-17","11:56:45","494.73571428571404"
"2023-08-17","11:57:15","520.164"
"2023-08-17","11:57:30","533.0571428571426"
"2023-08-17","11:57:45","542.9795454545457"
"2023-08-17","11:58:00","543.6131578947368"
"2023-08-17","11:58:15","544.8058823529411"
"2023-08-17","11:58:30","545.2266666666667"
"2023-08-17","11:58:45","545.4228571428572"
"2023-08-17","11:59:00","545.7"
"2023-08-17","11:59:15","528.5457142857143"
"2023-08-17","11:59:30","495.3878787878787"
"2023-08-17","12:00:00","519.668"
"2023-08-17","12:00:15","530.8236842105262"
"2023-08-17","12:00:30","543.15"
"2023-08-17","12:00:45","543.848484848485"
"2023-08-17","12:01:00","545.1769230769232"
"2023-08-17","12:01:15","544.846875"
"2023-08-17","12:01:30","545.8333333333335"
"2023-08-17","12:01:45","545.4918918918917"
"2023-08-17","12:02:00","528.4105263157896"
"2023-08-17","12:02:15","493.0694444444446"
"2023-08-17","12:02:45","521.7695652173912"
"2023-08-17","12:03:00","539.4205128205127"
"2023-08-17","12:03:15","545.9314285714287"
"2023-08-17","12:03:30","546.1150000000001"
"2023-08-17","12:03:45","546.7341463414635"
"2023-08-17","12:04:00","546.8926829268293"
"2023-08-17","12:04:15","546.874358974359"
"2023-08-17","12:04:30","546.0418604651161"
"2023-08-17","12:04:45","526.4805555555556"
"2023-08-17","12:05:00","495.0258064516128"
"2023-08-17","12:05:15","479.2"
"2023-08-17","12:05:30","521.5487804878048"
"2023-08-17","12:05:45","531.8783783783782"
"2023-08-17","12:06:00","543.1166666666668"
"2023-08-17","12:06:15","543.6444444444445"
"2023-08-17","12:06:30","544.2"
"2023-08-17","12:06:45","544.5975"
"2023-08-17","12:07:00","544.2580645161289"
"2023-08-17","12:07:15","544.1933333333335"
"2023-08-17","12:07:30","519.2785714285714"
"2023-08-17","12:07:45","486.5699999999999"
"2023-08-17","12:08:15","518.9714285714285"
"2023-08-17","12:08:30","533.25"
"2023-08-17","12:08:45","543.0117647058823"
"2023-08-17","12:09:00","543.8575757575757"
"2023-08-17","12:09:15","544.3485714285713"
"2023-08-17","12:09:30","544.8820512820511"
"2023-08-17","12:09:45","544.7285714285713"
"2023-08-17","12:10:00","544.1763157894736"
"2023-08-17","12:10:15","518.6"
"2023-08-17","12:10:30","488.98421052631585"
"2023-08-17","12:11:00","521.8903225806451"
"2023-08-17","12:11:15","538.572972972973"
"2023-08-17","12:11:30","542.56"
"2023-08-17","12:11:45","543.2361111111109"
"2023-08-17","12:12:00","544.1088888888888"
"2023-08-17","12:12:15","545.0142857142855"
"2023-08-17","12:12:30","545.4275"
"2023-08-17","12:12:45","543.4454545454545"
"2023-08-17","12:13:00","513.1675000000001"
"2023-08-17","12:13:15","488"
"2023-08-17","12:13:30","483.5"
"2023-08-17","12:13:45","522.4374999999999"
"2023-08-17","12:14:00","537.0179487179487"
"2023-08-17","12:14:15","542.0642857142857"
"2023-08-17","12:14:30","543.2641025641026"
"2023-08-17","12:14:45","543.2900000000002"
"2023-08-17","12:15:00","543.9583333333335"
